event_date,firm,car,direction,grp,z,etype
2023-10-19,UBSG.SW,0.0027677443729165682,0.0,control_bank,,other
2023-10-19,MA,-0.007495476378544909,0.0,payments,,other
2023-10-19,V,-0.009330124981787707,0.0,payments,,other
2023-10-19,AXP,-0.0005685893501600689,0.0,payments,,other
2023-10-19,PYPL,-0.004158702418746895,0.0,payments,,other
2023-10-19,GPN,-0.010677108878793123,0.0,payments,,other
2023-10-19,AAPL,0.008266109133386658,0.0,gate,,other
2023-10-19,GOOGL,0.007627839209527124,0.0,gate,,other
2023-10-19,AMZN,0.014287916768264457,0.0,gate,,other
2023-10-19,META,-0.0019357495150801231,0.0,gate,,other
2023-10-31,DBK.DE,-0.018088966966907243,-1.0,bank,-1.5981878524090556,impl
2023-10-31,CBK.DE,-0.006505834745650854,-1.0,bank,-0.1969766074951668,impl
2023-10-31,BNP.PA,0.0006933426004780991,-1.0,bank,-1.8277916820311226,impl
2023-10-31,GLE.PA,0.003021189099480324,-1.0,bank,-1.8810103807023557,impl
2023-10-31,ACA.PA,0.008315865997718403,-1.0,bank,-0.430377884945561,impl
2023-10-31,SAN.MC,-0.017457474912188607,-1.0,bank,-0.6865870300483472,impl
2023-10-31,BBVA.MC,-0.022476531645166692,-1.0,bank,-0.5472047262920654,impl
2023-10-31,CABK.MC,-0.012941120147821224,-1.0,bank,0.6318798811046288,impl
2023-10-31,SAB.MC,-0.02208225255757334,-1.0,bank,0.2751144903870993,impl
2023-10-31,BKT.MC,-0.005709734028259876,-1.0,bank,0.4179464676689923,impl
2023-10-31,UNI.MC,0.0001721121393331998,-1.0,bank,0.15978485614852456,impl
2023-10-31,ISP.MI,0.01540793676727593,-1.0,bank,-0.3976038785149957,impl
2023-10-31,UCG.MI,-0.006160756362624917,-1.0,bank,-0.6729346213298831,impl
2023-10-31,BAMI.MI,0.01217700546036713,-1.0,bank,-0.5474307600897961,impl
2023-10-31,BPE.MI,0.029343999623425574,-1.0,bank,0.4457023654474827,impl
2023-10-31,MB.MI,0.009044488412551527,-1.0,bank,-1.913665771560751,impl
2023-10-31,INGA.AS,-0.0061163345990129375,-1.0,bank,0.0804612861920478,impl
2023-10-31,ABN.AS,-0.015031815761816496,-1.0,bank,-0.12757135640344586,impl
2023-10-31,KBC.BR,-0.010262459270239947,-1.0,bank,0.48686960141089525,impl
2023-10-31,EBS.VI,-0.013309729897368136,-1.0,bank,0.2976788742054292,impl
2023-10-31,RBI.VI,-0.013754676600708513,-1.0,bank,-0.1603862510250389,impl
2023-10-31,BG.VI,-8.588547715984371e-05,-1.0,bank,-0.23359860729761434,impl
2023-10-31,BIRG.IR,-0.022000992801438277,-1.0,bank,1.1461139920025163,impl
2023-10-31,A5G.IR,-0.006344069813361599,-1.0,bank,1.6694774266625145,impl
2023-10-31,ETE.AT,-0.012928815545418994,-1.0,bank,1.1896462862934265,impl
2023-10-31,EUROB.AT,-0.01915822631845026,-1.0,bank,0.3949686796988067,impl
2023-10-31,TPEIR.AT,-0.01665169243320241,-1.0,bank,1.3177710426531568,impl
2023-10-31,BCP.LS,-0.008997019715560427,-1.0,bank,1.9115242988785415,impl
2023-10-31,NEXI.MI,0.0032204565270675407,0.0,payments,,impl
2023-10-31,WLN.PA,0.02278609592763144,0.0,payments,,impl
2023-10-31,ADYEN.AS,-0.009057117465449047,0.0,payments,,impl
2023-10-31,WISE.L,-0.0015945925515783556,0.0,payments,,impl
2023-10-31,SWED-A.ST,0.01767846351330294,0.0,control_bank,-1.1418669440853995,impl
2023-10-31,SHB-A.ST,0.006026233766656798,0.0,control_bank,-1.476933828719851,impl
2023-10-31,DANSKE.CO,-0.004734978040468109,0.0,control_bank,-2.034052437497537,impl
2023-10-31,DNB.OL,-0.003906223212360472,0.0,control_bank,-0.9659534405231625,impl
2023-10-31,LLOY.L,-0.010661241446940372,0.0,control_bank,,impl
2023-10-31,NWG.L,-0.007941653764537504,0.0,control_bank,,impl
2023-10-31,UBSG.SW,-0.010513202166734743,0.0,control_bank,,impl
2023-10-31,MA,0.006805517269975258,0.0,payments,,impl
2023-10-31,V,0.004681332341035038,0.0,payments,,impl
2023-10-31,AXP,0.012378498331547744,0.0,payments,,impl
2023-10-31,PYPL,0.010550599933972258,0.0,payments,,impl
2023-10-31,GPN,0.016926889985431657,0.0,payments,,impl
2023-10-31,AAPL,-0.004724038562106566,0.0,gate,,impl
2023-10-31,GOOGL,-0.010229129005568317,0.0,gate,,impl
2023-10-31,AMZN,-0.004981050501439821,0.0,gate,,impl
2023-10-31,META,-0.01458039424439718,0.0,gate,,impl
2024-02-09,DBK.DE,0.0037685975182701606,0.0,bank,-1.5981878524090556,other
2024-02-09,CBK.DE,0.012248665127888107,0.0,bank,-0.1969766074951668,other
2024-02-09,BNP.PA,-0.018529686342609313,0.0,bank,-1.8277916820311226,other
2024-02-09,GLE.PA,-0.008817675947002671,0.0,bank,-1.8810103807023557,other
2024-02-09,ACA.PA,-0.009049737730374706,0.0,bank,-0.430377884945561,other
2024-02-09,SAN.MC,0.008219657585453252,0.0,bank,-0.6865870300483472,other
2024-02-09,BBVA.MC,0.007748893148069499,0.0,bank,-0.5472047262920654,other
2024-02-09,CABK.MC,-0.004841272420724308,0.0,bank,0.6318798811046288,other
2024-02-09,SAB.MC,0.0021970455374018434,0.0,bank,0.2751144903870993,other
2024-02-09,BKT.MC,0.014773265024968589,0.0,bank,0.4179464676689923,other
2024-02-09,UNI.MC,-0.00635235395004219,0.0,bank,0.15978485614852456,other
2024-02-09,ISP.MI,-0.008681542595862372,0.0,bank,-0.3976038785149957,other
2024-02-09,UCG.MI,0.011327534302164155,0.0,bank,-0.6729346213298831,other
2024-02-09,BAMI.MI,0.02314367946148863,0.0,bank,-0.5474307600897961,other
2024-02-09,BPE.MI,-0.0024740497548604388,0.0,bank,0.4457023654474827,other
2024-02-09,MB.MI,-0.016594803160728436,0.0,bank,-1.913665771560751,other
2024-02-09,INGA.AS,0.014059732325939805,0.0,bank,0.0804612861920478,other
2024-02-09,ABN.AS,0.0027666649180965916,0.0,bank,-0.12757135640344586,other
2024-02-09,KBC.BR,0.011333818810255933,0.0,bank,0.48686960141089525,other
2024-02-09,EBS.VI,0.015575975525282153,0.0,bank,0.2976788742054292,other
2024-02-09,RBI.VI,0.01391189252302702,0.0,bank,-0.1603862510250389,other
2024-02-09,BG.VI,0.0028424267476349196,0.0,bank,-0.23359860729761434,other
2024-02-09,BIRG.IR,0.028916434744287966,0.0,bank,1.1461139920025163,other
2024-02-09,A5G.IR,0.008091011970499473,0.0,bank,1.6694774266625145,other
2024-02-09,ETE.AT,-0.00939838121955592,0.0,bank,1.1896462862934265,other
2024-02-09,EUROB.AT,-0.007406679579144722,0.0,bank,0.3949686796988067,other
2024-02-09,TPEIR.AT,0.010375879869073755,0.0,bank,1.3177710426531568,other
2024-02-09,BCP.LS,-0.00023754771490807876,0.0,bank,1.9115242988785415,other
2024-02-09,NEXI.MI,0.004624206497121918,0.0,payments,,other
2024-02-09,WLN.PA,0.02940189762614709,0.0,payments,,other
2024-02-09,ADYEN.AS,0.02816812368255004,0.0,payments,,other
2024-02-09,WISE.L,0.020680946993230358,0.0,payments,,other
2024-02-09,SWED-A.ST,-0.0037582989168580567,0.0,control_bank,-1.1418669440853995,other
2024-02-09,SHB-A.ST,0.006578499092139261,0.0,control_bank,-1.476933828719851,other
2024-02-09,DANSKE.CO,0.01668061166804404,0.0,control_bank,-2.034052437497537,other
2024-02-09,DNB.OL,-0.0011758419968277045,0.0,control_bank,-0.9659534405231625,other
2024-02-09,LLOY.L,-0.001066704707882202,0.0,control_bank,,other
2024-02-09,NWG.L,-0.020092137511410174,0.0,control_bank,,other
2024-02-09,UBSG.SW,0.008483698858657024,0.0,control_bank,,other
2024-02-09,MA,-0.004041248013123973,0.0,payments,,other
2024-02-09,V,-0.0011000619329784617,0.0,payments,,other
2024-02-09,AXP,0.00016031684999305053,0.0,payments,,other
2024-02-09,PYPL,0.045170907537890104,0.0,payments,,other
2024-02-09,GPN,-0.009833972088888386,0.0,payments,,other
2024-02-09,AAPL,-0.0025794963921696584,0.0,gate,,other
2024-02-09,GOOGL,0.014579059511719054,0.0,gate,,other
2024-02-09,AMZN,0.019914851433215836,0.0,gate,,other
2024-02-09,META,-0.012973119298441659,0.0,gate,,other
2024-02-20,DBK.DE,-0.0020874297413776264,0.0,bank,-1.5981878524090556,other
2024-02-20,CBK.DE,-0.01660550539928926,0.0,bank,-0.1969766074951668,other
2024-02-20,BNP.PA,0.0116373678950074,0.0,bank,-1.8277916820311226,other
2024-02-20,GLE.PA,0.008539513848589173,0.0,bank,-1.8810103807023557,other
2024-02-20,ACA.PA,0.0033323000421718327,0.0,bank,-0.430377884945561,other
2024-02-20,SAN.MC,0.015290710219331597,0.0,bank,-0.6865870300483472,other
2024-02-20,BBVA.MC,0.00790192710107878,0.0,bank,-0.5472047262920654,other
2024-02-20,CABK.MC,0.01033733969426081,0.0,bank,0.6318798811046288,other
2024-02-20,SAB.MC,-0.004546347310771534,0.0,bank,0.2751144903870993,other
2024-02-20,BKT.MC,0.010751618257530073,0.0,bank,0.4179464676689923,other
2024-02-20,UNI.MC,0.0029305275985653705,0.0,bank,0.15978485614852456,other
2024-02-20,ISP.MI,0.0017796507296917834,0.0,bank,-0.3976038785149957,other
2024-02-20,UCG.MI,0.003309852224655751,0.0,bank,-0.6729346213298831,other
2024-02-20,BAMI.MI,0.001096919781199396,0.0,bank,-0.5474307600897961,other
2024-02-20,BPE.MI,-0.028966814127430893,0.0,bank,0.4457023654474827,other
2024-02-20,MB.MI,0.003720492642585629,0.0,bank,-1.913665771560751,other
2024-02-20,INGA.AS,0.01840145233093853,0.0,bank,0.0804612861920478,other
2024-02-20,ABN.AS,-0.022383956990825838,0.0,bank,-0.12757135640344586,other
2024-02-20,KBC.BR,-0.012596869254610643,0.0,bank,0.48686960141089525,other
2024-02-20,EBS.VI,0.0049763609794277715,0.0,bank,0.2976788742054292,other
2024-02-20,RBI.VI,-0.005863808470605447,0.0,bank,-0.1603862510250389,other
2024-02-20,BG.VI,-0.0003049150223744289,0.0,bank,-0.23359860729761434,other
2024-02-20,BIRG.IR,-0.013177887206419086,0.0,bank,1.1461139920025163,other
2024-02-20,A5G.IR,-0.018781063732827837,0.0,bank,1.6694774266625145,other
2024-02-20,ETE.AT,0.0017508580008010794,0.0,bank,1.1896462862934265,other
2024-02-20,EUROB.AT,0.001728261150973555,0.0,bank,0.3949686796988067,other
2024-02-20,TPEIR.AT,0.003566219033343471,0.0,bank,1.3177710426531568,other
2024-02-20,BCP.LS,0.0072081083461984245,0.0,bank,1.9115242988785415,other
2024-02-20,NEXI.MI,0.0014308228522194985,0.0,payments,,other
2024-02-20,WLN.PA,-0.007336967008690989,0.0,payments,,other
2024-02-20,ADYEN.AS,0.002876206466453096,0.0,payments,,other
2024-02-20,WISE.L,-0.0033934308505918923,0.0,payments,,other
2024-02-20,SWED-A.ST,-0.00293940447645138,0.0,control_bank,-1.1418669440853995,other
2024-02-20,SHB-A.ST,0.0059371166907079,0.0,control_bank,-1.476933828719851,other
2024-02-20,DANSKE.CO,-0.0027254896711532074,0.0,control_bank,-2.034052437497537,other
2024-02-20,DNB.OL,0.008562539576953685,0.0,control_bank,-0.9659534405231625,other
2024-02-20,LLOY.L,0.016951171672918913,0.0,control_bank,,other
2024-02-20,NWG.L,0.01440508085290198,0.0,control_bank,,other
2024-02-20,UBSG.SW,-0.002665848629505705,0.0,control_bank,,other
2024-02-21,DBK.DE,0.002693860169960645,0.0,bank,-1.5981878524090556,other
2024-02-21,CBK.DE,-0.0070258087019093585,0.0,bank,-0.1969766074951668,other
2024-02-21,BNP.PA,0.0053725973664681455,0.0,bank,-1.8277916820311226,other
2024-02-21,GLE.PA,0.000927170113008924,0.0,bank,-1.8810103807023557,other
2024-02-21,ACA.PA,0.004065714725582204,0.0,bank,-0.430377884945561,other
2024-02-21,SAN.MC,0.0029472192944982934,0.0,bank,-0.6865870300483472,other
2024-02-21,BBVA.MC,0.019606555310881676,0.0,bank,-0.5472047262920654,other
2024-02-21,CABK.MC,-0.0034306868084654934,0.0,bank,0.6318798811046288,other
2024-02-21,SAB.MC,-0.011745194805983525,0.0,bank,0.2751144903870993,other
2024-02-21,BKT.MC,-0.0009385571915896832,0.0,bank,0.4179464676689923,other
2024-02-21,UNI.MC,-0.004248442996416178,0.0,bank,0.15978485614852456,other
2024-02-21,ISP.MI,0.011446866960531389,0.0,bank,-0.3976038785149957,other
2024-02-21,UCG.MI,0.014163508106697703,0.0,bank,-0.6729346213298831,other
2024-02-21,BAMI.MI,0.007561302265211022,0.0,bank,-0.5474307600897961,other
2024-02-21,BPE.MI,0.03491423273127441,0.0,bank,0.4457023654474827,other
2024-02-21,MB.MI,0.038495214117080456,0.0,bank,-1.913665771560751,other
2024-02-21,INGA.AS,-0.00664793287964067,0.0,bank,0.0804612861920478,other
2024-02-21,ABN.AS,-0.004332826360575747,0.0,bank,-0.12757135640344586,other
2024-02-21,KBC.BR,0.008544450812714472,0.0,bank,0.48686960141089525,other
2024-02-21,EBS.VI,-0.0007406068175771644,0.0,bank,0.2976788742054292,other
2024-02-21,RBI.VI,0.014135801988257188,0.0,bank,-0.1603862510250389,other
2024-02-21,BG.VI,-0.002335671862418607,0.0,bank,-0.23359860729761434,other
2024-02-21,BIRG.IR,0.0033378216624018998,0.0,bank,1.1461139920025163,other
2024-02-21,A5G.IR,0.017108822271282412,0.0,bank,1.6694774266625145,other
2024-02-21,ETE.AT,0.0006338640505373583,0.0,bank,1.1896462862934265,other
2024-02-21,EUROB.AT,-0.010910685294661255,0.0,bank,0.3949686796988067,other
2024-02-21,TPEIR.AT,-0.0022827997693762115,0.0,bank,1.3177710426531568,other
2024-02-21,BCP.LS,0.008113343541651483,0.0,bank,1.9115242988785415,other
2024-02-21,NEXI.MI,-0.006431220797370122,0.0,payments,,other
2024-02-21,WLN.PA,0.016350564179805443,0.0,payments,,other
2024-02-21,ADYEN.AS,-0.01588095185455083,0.0,payments,,other
2024-02-21,WISE.L,0.007819979004823894,0.0,payments,,other
2024-02-21,SWED-A.ST,-0.0004570376075454676,0.0,control_bank,-1.1418669440853995,other
2024-02-21,SHB-A.ST,-0.006815579153459609,0.0,control_bank,-1.476933828719851,other
2024-02-21,DANSKE.CO,-0.004563012743797843,0.0,control_bank,-2.034052437497537,other
2024-02-21,DNB.OL,-0.018673266117068925,0.0,control_bank,-0.9659534405231625,other
2024-02-21,LLOY.L,-0.008703692866220414,0.0,control_bank,,other
2024-02-21,NWG.L,-0.0012490684068893767,0.0,control_bank,,other
2024-02-21,UBSG.SW,0.004992207747651741,0.0,control_bank,,other
2024-02-21,MA,0.015760043071782963,0.0,payments,,other
2024-02-21,V,0.005405233447848521,0.0,payments,,other
2024-02-21,AXP,-0.00773729703937169,0.0,payments,,other
2024-02-21,PYPL,-0.01768091969194035,0.0,payments,,other
2024-02-21,GPN,0.01295918481130983,0.0,payments,,other
2024-02-21,AAPL,0.0028673909281597284,0.0,gate,,other
2024-02-21,GOOGL,0.008569517172393975,0.0,gate,,other
2024-02-21,AMZN,0.008098090033809645,0.0,gate,,other
2024-02-21,META,-0.009465853638334135,0.0,gate,,other
2024-11-13,DBK.DE,-0.010118896661388169,0.0,bank,-1.5981878524090556,other
2024-11-13,CBK.DE,-0.003420943926980137,0.0,bank,-0.1969766074951668,other
2024-11-13,BNP.PA,-0.002559246784923205,0.0,bank,-1.8277916820311226,other
2024-11-13,GLE.PA,-0.01962391698116792,0.0,bank,-1.8810103807023557,other
2024-11-13,ACA.PA,-0.005677834136067532,0.0,bank,-0.430377884945561,other
2024-11-13,SAN.MC,0.0029990298658616895,0.0,bank,-0.6865870300483472,other
2024-11-13,BBVA.MC,-0.00046527400927720607,0.0,bank,-0.5472047262920654,other
2024-11-13,CABK.MC,0.013831668273564997,0.0,bank,0.6318798811046288,other
2024-11-13,SAB.MC,0.0006230569973119122,0.0,bank,0.2751144903870993,other
2024-11-13,BKT.MC,-0.007478492114189855,0.0,bank,0.4179464676689923,other
2024-11-13,UNI.MC,0.0004155457201679199,0.0,bank,0.15978485614852456,other
2024-11-13,ISP.MI,0.007692283673486311,0.0,bank,-0.3976038785149957,other
2024-11-13,UCG.MI,0.016272734248764405,0.0,bank,-0.6729346213298831,other
2024-11-13,BAMI.MI,-0.0005627104673475271,0.0,bank,-0.5474307600897961,other
2024-11-13,BPE.MI,0.021502059065400404,0.0,bank,0.4457023654474827,other
2024-11-13,MB.MI,0.00880932354286237,0.0,bank,-1.913665771560751,other
2024-11-13,INGA.AS,-0.01122806829052128,0.0,bank,0.0804612861920478,other
2024-11-13,ABN.AS,-0.009778843664863611,0.0,bank,-0.12757135640344586,other
2024-11-13,KBC.BR,0.016153534715380873,0.0,bank,0.48686960141089525,other
2024-11-13,EBS.VI,-0.004453106278895147,0.0,bank,0.2976788742054292,other
2024-11-13,RBI.VI,-0.01800074136350568,0.0,bank,-0.1603862510250389,other
2024-11-13,BG.VI,-0.0016423683081479988,0.0,bank,-0.23359860729761434,other
2024-11-13,BIRG.IR,-0.01076603571701279,0.0,bank,1.1461139920025163,other
2024-11-13,A5G.IR,-0.013167768470777488,0.0,bank,1.6694774266625145,other
2024-11-13,ETE.AT,-0.031136103911495856,0.0,bank,1.1896462862934265,other
2024-11-13,EUROB.AT,-0.012651289951118447,0.0,bank,0.3949686796988067,other
2024-11-13,TPEIR.AT,-0.01263257157283431,0.0,bank,1.3177710426531568,other
2024-11-13,BCP.LS,-0.003657774313290095,0.0,bank,1.9115242988785415,other
2024-11-13,NEXI.MI,-0.003588716183053677,0.0,payments,,other
2024-11-13,WLN.PA,0.008117051322317879,0.0,payments,,other
2024-11-13,ADYEN.AS,0.009232028031747302,0.0,payments,,other
2024-11-13,WISE.L,-0.003922600964741604,0.0,payments,,other
2024-11-13,SWED-A.ST,-0.00047359174778011147,0.0,control_bank,-1.1418669440853995,other
2024-11-13,SHB-A.ST,-0.004229489770821811,0.0,control_bank,-1.476933828719851,other
2024-11-13,DANSKE.CO,0.010163603245232581,0.0,control_bank,-2.034052437497537,other
2024-11-13,DNB.OL,-0.012032516416364162,0.0,control_bank,-0.9659534405231625,other
2024-11-13,LLOY.L,0.015495271373497314,0.0,control_bank,,other
2024-11-13,NWG.L,0.00645144843236276,0.0,control_bank,,other
2024-11-13,UBSG.SW,-0.0035605917394482905,0.0,control_bank,,other
2024-11-13,MA,-0.013462283378535079,0.0,payments,,other
2024-11-13,V,-0.0009249740633745882,0.0,payments,,other
2024-11-13,AXP,-0.0019030431152755952,0.0,payments,,other
2024-11-13,PYPL,0.013830136098546802,0.0,payments,,other
2024-11-13,GPN,-0.0008624196651483883,0.0,payments,,other
2024-11-13,AAPL,0.003888763809767074,0.0,gate,,other
2024-11-13,GOOGL,-0.015590217787025728,0.0,gate,,other
2024-11-13,AMZN,0.025019804104100853,0.0,gate,,other
2024-11-13,META,-0.009422046041609454,0.0,gate,,other
2024-12-16,DBK.DE,0.010204925981273514,0.0,bank,-1.5981878524090556,other
2024-12-16,CBK.DE,0.023676658698629328,0.0,bank,-0.1969766074951668,other
2024-12-16,BNP.PA,0.0006706245296015509,0.0,bank,-1.8277916820311226,other
2024-12-16,GLE.PA,-0.00044719643380834295,0.0,bank,-1.8810103807023557,other
2024-12-16,ACA.PA,0.0027130363534158845,0.0,bank,-0.430377884945561,other
2024-12-16,SAN.MC,0.0013703020076327246,0.0,bank,-0.6865870300483472,other
2024-12-16,BBVA.MC,0.010880126985101466,0.0,bank,-0.5472047262920654,other
2024-12-16,CABK.MC,0.007702162229250964,0.0,bank,0.6318798811046288,other
2024-12-16,SAB.MC,0.013298080437331378,0.0,bank,0.2751144903870993,other
2024-12-16,BKT.MC,0.010390074461047907,0.0,bank,0.4179464676689923,other
2024-12-16,UNI.MC,0.025540590439204352,0.0,bank,0.15978485614852456,other
2024-12-16,ISP.MI,0.008187821156492938,0.0,bank,-0.3976038785149957,other
2024-12-16,UCG.MI,0.0026511250487286113,0.0,bank,-0.6729346213298831,other
2024-12-16,BAMI.MI,0.01587492776142553,0.0,bank,-0.5474307600897961,other
2024-12-16,BPE.MI,0.016326188966419755,0.0,bank,0.4457023654474827,other
2024-12-16,MB.MI,0.00150070535717747,0.0,bank,-1.913665771560751,other
2024-12-16,INGA.AS,0.00342002747653288,0.0,bank,0.0804612861920478,other
2024-12-16,ABN.AS,-0.002329272586885947,0.0,bank,-0.12757135640344586,other
2024-12-16,KBC.BR,-0.0001022752626617246,0.0,bank,0.48686960141089525,other
2024-12-16,EBS.VI,0.0016814640022728548,0.0,bank,0.2976788742054292,other
