date,A5G.IR,AAPL,ABN.AS,ACA.PA,ADYEN.AS,ALPHA.AT,AMZN,AXP,BAMI.MI,BBVA.MC,BCP.LS,BG.VI,BIRG.IR,BKT.MC,BNP.PA,BPE.MI,CABK.MC,CBK.DE,DANSKE.CO,DBK.DE,DNB.OL,EBS.VI,ETE.AT,EUROB.AT,GLE.PA,GOOGL,GPN,INGA.AS,ISP.MI,KBC.BR,LLOY.L,MA,MB.MI,META,NEXI.MI,NWG.L,PYPL,RBI.VI,SAB.MC,SAN.MC,SHB-A.ST,SWED-A.ST,TPEIR.AT,UBSG.SW,UCG.MI,UNI.MC,V,WISE.L,WLN.PA,^GSPC,^STOXX
2022-01-17,0.0,,0.008070656688106137,-0.003635631389233396,0.009324325097237463,,,,-0.0017485394728311565,0.002598154831616295,-0.023739962882058263,0.02023997751149631,0.016304619104983376,0.03522253652939056,-0.0037778433598907313,-0.009766251193036424,0.018380930566134435,0.0,-0.01238421208390239,0.0053395345723554755,0.002789300271882844,0.018776668785891015,0.01387603784600211,0.000499848549792542,0.0034989634211144427,,,-0.002962868884648806,0.006031871946608258,0.005772250188716299,0.0029065042786484696,,0.0024043714222630186,,-0.0018486750807933383,0.015510195324416998,,0.01621040144386443,0.044083541724538655,-0.0031629225709512987,-0.0029098499747970408,-0.006980879586607536,0.02960057521108686,0.00921906359578184,0.006771770138901179,0.012172632728735366,,0.04780095546661389,0.008391053321267883,,0.00693822837150293
2022-01-18,0.013086931558080717,,0.0058411634321848815,-0.0043801742195763715,-0.013849219695527104,,,,-0.01552065853793183,0.0,-0.015128774398644351,0.0018197292389534603,0.007719556082083301,0.008471548797257533,-0.0006058040641447882,0.0,-0.028229917184594444,-0.006886926497096324,0.004662182912039903,-0.007684697568716814,0.0,0.0,-0.003136780324681787,-0.010550191181226257,-0.0008735937674053673,,,-0.003269498448719599,-0.000970326985304304,0.008120499909272993,-0.013881547623986634,,-0.007714679584129414,,-0.016418238011182584,-0.008321843654997885,,-0.023238787095035907,0.00028940694824963753,-0.00524101292760748,0.005811196039801736,-0.0111168028576909,-0.021053716426331637,-0.012874431093492067,0.0052677644985292815,-0.0026336272162823526,,-0.006817835068977374,-0.039412931479732904,,-0.00978956512777529
2022-01-19,-0.02086596770727478,-0.02124933743248736,-0.014186400341230865,-0.009409131511525892,0.04370222299172788,,-0.01661435907124531,-0.02918773209510661,-0.008209924505739985,-0.015514974058173037,0.0012185853589727902,-0.017423702997158674,-0.00033448965941484943,-0.017795548982532106,-0.009283972978573196,-0.01090634979609545,-0.018552060999436848,0.004596550264765797,-0.0015514567106222898,-0.011978087988606667,-0.0065206769536461096,-0.027262177282341593,0.014657974449800104,0.01752242906729741,-0.019118333275792487,-0.00650253272996526,-0.008465346501507653,-0.009722674673947385,-0.016050490073980073,-0.045252473479613364,-0.009053116700564079,-0.015322815753196828,0.0019343831790896715,0.0045161322543894045,0.026361204672886718,-0.006788058024247867,-0.005229655741594286,-0.006289589391749839,-0.051963699700416144,-0.0017532459090310315,-0.0038703760518039587,0.018097682444298435,0.014084725819148103,-0.005083326593794624,-0.009678895864504433,-0.03161259606077016,-0.004786284511314243,0.025258246102962012,-0.004791996457711889,-0.009736790941460072,0.0023108096111554843
2022-01-20,-0.04023654231410345,-0.010400809030692848,-0.006892883817907425,-0.0036995510161892398,0.026242602031010698,,-0.030080217077817828,-0.0029164902974843088,0.003934948964580909,0.0019306083688579445,-0.02092384649731538,-0.003707222391445608,-0.022320759239167876,-0.010594701429669007,-0.019921966947862746,0.0015654216008329502,-0.00469226688015123,0.015259239730935237,0.0015514567106222898,-0.009207349641258133,0.0,-0.0009216053463174667,0.01901315330727016,0.0,0.0016319427946505094,-0.013478978427616362,-0.006879404633408193,-0.010425298796654214,0.006882203876198645,-0.006241342237674807,-0.016844855160158545,0.009023969726767334,-0.0033876142486879424,-0.009526249623688088,0.017796026992337843,-0.022281498081888174,-0.0015571755230210371,-0.0095086229366248,-0.011340945621549192,-0.0012768088884644868,0.0019370605010813335,0.004662939412576783,0.03166120526996852,0.0011319757371546224,-0.00014742815986767965,0.0010881088204414135,-0.0015382392358169739,-0.015490556387563359,0.012584265845041465,-0.011098742304332276,0.005081705946385462
2022-01-21,-0.05601124903138166,-0.012847361133880852,-0.019415246353589044,-0.015388333857011993,-0.027437190448906357,,-0.061345553646915185,-0.013639669096916052,-0.00860536493807429,-0.013593419619543745,-0.020735891990563804,-0.03207796007425534,-0.036925147114658774,0.02107802972271533,-0.026394224252194842,-0.018947928862900365,0.0028902717904815134,-0.018501702464120973,-0.020360894028997656,-0.017103189495011772,-0.01696561713995326,-0.02426616650230029,-0.01839414693156427,-0.013490176313134733,-0.0230928837628106,-0.022423797231397202,-0.02864042658402166,-0.014534203429603654,0.00019614200343864852,-0.03077168037112399,-0.023490137303490588,-0.024810808743047197,-0.020074181077704978,-0.043218888879792416,-0.018162429871921404,-0.016938950768721206,-0.05785111719835356,-0.03731166418826204,-0.011159536911078294,-0.0154516957931361,-0.018555260260168183,-0.008365546753742237,-0.01846178954326777,-0.010804900194476552,-0.029161001536996523,-0.017553873045691004,-0.04007382189582209,-0.03598589192344459,-0.023561301699992043,-0.01909599532463524,-0.01860587523119772
2022-01-24,-0.05433005275246894,-0.004876099494659947,-0.025426523998958395,-0.03228301906416409,-0.09236983080013417,,0.013238960430830282,0.0011962917706744847,-0.049078045455134944,-0.03527552884134799,-0.06831264609451226,-0.04530640527644225,-0.019710377805408186,-0.026615865162670005,-0.03819627316354657,-0.04760863414199046,-0.030771784337027652,-0.037360399288769,-0.02078409164021533,-0.06459646661089735,-0.036790137539134626,-0.04492422344091196,-0.058287492811263886,-0.02691845225543922,-0.0576046936930652,0.0034654290178792735,0.0002839525601112669,-0.04105305944473159,-0.03407728638634189,-0.025370925332699912,-0.04910889794206419,-0.016068330334336522,-0.03216352134583955,0.018108374719366438,-0.05306986207895825,-0.04299435716785105,-0.00841233685633025,-0.046520136849431015,-0.04560012201374741,-0.04631158467736873,-0.023234675200890287,-0.030911314701200787,-0.02728414154584885,-0.048018508343734556,-0.02551228783117665,-0.030339438271815344,-0.020011689649768627,-0.07907623355080773,-0.07563746124050752,0.0027679047582704897,-0.038853226677201924
2022-01-25,0.028637159063962025,-0.011449836700422544,0.017496462897805376,0.0163482051253947,-0.00825704856326226,,-0.03204163984338493,0.08546327466999415,-0.010646662012293473,0.011897192663916645,0.0060996536263075996,0.040500882626004486,0.014016305520905048,0.022358489096280687,0.03209185980427254,-0.003628839039385545,0.022803556968235106,0.04181600895548221,0.01602586456363575,0.02876421375494287,0.02675916801926892,0.02488541121838006,0.02173638945235845,0.0024773138949512052,0.029295148966201,-0.030025023823350594,-0.009346587331278577,0.02364272575503712,0.009080790661518678,0.03360134638684942,0.03274382966147815,-0.030982775299658982,-0.006764182154045395,-0.02811994246277738,-0.021094626759893043,0.0337855464280965,-0.024785262427623245,0.0373875014899685,0.03494513221676865,0.026985572945325442,0.02274171216926124,0.021594646866022416,-0.002840620045184594,0.015476457398758026,0.025208732216201568,0.0,0.0007429584117009114,0.014110120213555177,-0.0036972634838132734,-0.012246590556866721,0.007052840089460055
2022-01-26,0.03510664836370292,-0.0005636904307513291,0.031211093551524183,0.019091446890686647,0.04786274462237472,,-0.007986135126472504,0.012685945088954043,0.027150960892526554,0.022667070354664753,0.03844054491717186,0.02285812690759048,0.019088710150066746,0.027168084921167956,0.029999812689342154,0.04457348006225986,0.015515375199186221,0.030383746568474868,0.007917846649143634,0.03076626704853247,0.014772624567922499,0.006006047579638185,0.057372447491768286,0.008826907951387242,0.03194375830423812,0.0179418137476528,0.007000224725934423,0.03072868873436363,0.029882608699780988,0.012978891914349866,0.02176106376327791,0.017266306282300192,0.01267131605405103,-0.018561937151376107,0.030329035517424607,0.026557607436487274,-0.007741635837080985,0.0198189553666559,0.028879568457801597,0.03637368849027833,-0.010907316997877281,0.00340791985419564,0.04383297926897384,0.02421700747891853,0.035489180352962446,0.029785853587478595,0.018977070034139842,0.02287104417019936,0.028854341605197398,-0.0014977569258860512,0.016658064063038935
2022-01-27,-0.0012784874622762121,-0.0029474294586187,0.001652201605067738,0.005687066680615249,0.0018310552246711964,,0.005493528624727517,-0.019700285209484747,0.015870333442714157,0.010791680612933563,-0.005868840771923178,0.003759384226357909,0.014943712708735735,0.01238034895747453,0.0085636939146303,0.02326291067806091,0.02684716218908867,0.007032189894792262,0.010200069838496084,0.04285145416945557,-0.00047306440754546486,0.007873029263514741,0.023657210361602843,0.0036720401356174215,0.003169120596565378,-0.0017657701174202955,0.003907740554563333,0.006366417208371722,0.01854416465659825,-0.009399128711828464,0.004219456853035819,0.016887907911713462,0.015316690927487553,3.3749350681233636e-05,-0.006917841794908952,0.006530396885095158,0.007172689797171117,0.029011015127935025,0.023295466878736182,0.020830685936559012,-0.003796027568101046,-0.007932891518583673,0.007460387142536773,-0.007523228816006977,0.008751530571940336,0.02082260386049306,0.0013591561487418247,-0.005108587480224358,-0.025157078121384124,-0.005398635199970414,0.006441703655528208
2022-01-28,-0.020246285626904226,0.06745064825058034,-0.018326114306984387,-0.010501204891287585,-0.012888499666242836,,0.03061073104055989,0.02957586881813956,-0.02596577901024777,-0.006886134574729974,-0.01914864217528489,0.0009375913158615745,0.004817830574773918,-0.016541507317896498,-0.027028680263534444,-0.03889670794884642,0.0038269560257678803,-0.016881903462862002,-0.012568889643910452,-0.0006713958252584362,-0.007124271328949661,-0.016533245822972997,0.00678371922796539,-0.006332483919922333,-0.010298480998967019,0.03313349931757692,0.04370221379344397,-0.014458786555845204,-0.005950689487369765,-0.02297767605046097,-0.02030041997563492,0.08730868267961167,0.003493745976214324,0.023712120262774583,-0.019471111229133253,-0.01351650426215567,0.03364436288495121,-0.021678846678243602,0.01837105704592512,-0.017328736483705587,-0.008442169567395297,-0.0051014978345147455,-0.008141054421324678,-0.016398557877276954,-0.001889748394340085,0.013466323465768704,0.10074160369532237,-0.06513616302526515,0.005934758404854357,0.024055967914735632,-0.01021507132389754
2022-01-31,0.019819759652374702,0.025790338204905616,-0.0032279028141144472,0.0013563835569132543,0.03538679155074309,,0.038127433338897454,0.01546780535775305,0.03035028611764179,-0.001773378198244524,0.003327629720186742,-0.006581980836299461,0.023075053191156547,-0.016434738336719823,0.003498157431711668,0.007577719448988274,-0.011876047605718587,0.001318974426898878,0.011006359880770589,0.02830617886647424,0.004280569735136908,-0.0038731651661843003,0.025538286993871173,0.026290727892144428,-0.004883237250836281,0.0145356661855498,0.01716004551140138,0.0012257213455386662,0.00862618018960215,0.004689974263180741,-0.0029338358733039804,0.010066492894749146,0.0074459505421320404,0.037567447306392054,0.015219865547844158,-0.00041225054368521086,0.0502102470912833,0.0056656992816193075,0.009060236151402612,-0.01666426140393651,-0.0034374388470519435,0.009185781641289914,0.014874579018936296,0.009695999703955849,0.017594789828465185,-0.025468657270642348,-0.008058788988424048,0.029953420968158007,0.010243219860706532,0.01870982622298456,0.0071274064680801885
2022-02-01,0.01943455899972324,-0.0009731617653851998,0.032499669221060845,0.017614921752220347,0.01838773097478974,,0.010772530182599382,0.020476316724783672,0.02484366914375069,0.020727930915867443,0.07363332265712308,0.03339831349543676,0.03299561583921151,0.025491270677022726,0.019179934642395313,0.03783032626658378,0.02086313652066607,0.04042645556686808,0.0066238534261522375,0.030697402655718964,0.03130363854820839,0.018027238803487222,0.017045872290338826,0.01042456446122883,0.019541588501677865,0.017150219089940855,0.011542295594133556,0.019859828819401404,0.01909540051508596,0.016755056054542194,0.02591011126150411,0.014593582594464749,0.02055884726361068,0.01815739150090323,0.059393652230175675,0.01677263520997574,0.022201318240313128,0.021557678857448526,0.058208568109235914,0.022526702492737916,0.02510254149584057,0.005712565672156167,0.012671339789616598,0.07734001358650877,0.018414242212303478,0.023862233934793364,0.027000984811151874,0.012520716428293888,0.04668505717663152,0.00683956034831823,0.012673110319235903
2022-02-02,0.028054494202800262,0.007019690385387634,0.01820313248113825,0.0033976903019867777,-0.02556831214932309,,-0.0038501180924557232,0.003372178057932551,0.023547031275745423,0.010893128100995852,0.0012338314646256343,-0.0018264753388468336,0.0016214408647159395,-0.004140795583126744,-0.011747181658031902,0.00672697525762378,-0.001032759353285173,0.02450728576024752,-0.00038841184341809054,0.00031660695326207744,-0.005535063868633117,0.017239585856851036,-0.009339218152601747,0.031594321817482784,0.010149239522051712,0.07254169158973767,-0.005223986220120658,0.01401119656593508,0.01006134352687571,0.01219540327742985,0.008931285526693422,0.011891349223659198,0.010123160099515527,0.01246131604795675,-0.009902931308295226,0.02404923261827374,-0.2822360622087938,0.028039232210247178,0.011463038694728533,0.0033119601033829715,0.0004938183883194114,-0.05389689093223282,0.0006622690954353194,0.01743856520297271,0.031770687745597215,0.012250688087848627,0.013083261491113163,-0.01850682784796831,0.0016754900903466208,0.009378400448323276,0.004517482600570055
2022-02-03,0.0012198101855320775,-0.016861122783180527,-0.00013383617382611845,0.013184969057231655,-0.09266754865655003,,-0.08134849507057229,-0.0006518549701945986,0.017218122950393266,-0.0208523527572404,0.040476573785698466,-0.01659025840725281,0.013198424938324349,0.031194571718525133,0.0026747872513737114,0.01940826037760457,0.05332364170064652,0.05045929189553844,-0.024381864924393426,0.047885572882987226,-0.0027790633401485465,0.01117603198928352,0.006518328261896356,0.0,0.01722537925127554,-0.03373872483251805,-0.042666492588494975,-0.021847353810581005,0.011428520205797876,0.0012618942011068945,0.008289286412448416,-0.016980025003336507,-0.010607826285421229,-0.3063905865633698,-0.04062237886892239,0.0003958764052622854,-0.06441289698896924,0.01751089616132573,0.057987230957156743,0.0381543534719847,-0.0029660097042318867,-0.020320734537843776,-0.0099832765126181,0.0015942171933192029,0.022850416098054716,0.03126869287206285,-0.016618384349007087,-0.03530575184410445,-0.04637120995308308,-0.02469347172011993,-0.017723920571397045
2022-02-04,-0.00856964746972011,-0.0016806320873987701,0.0037349981849494895,-0.012005837489237337,0.02789635073151331,,0.12694891576845713,0.00978696603105611,-0.013404585288156912,-0.001581562418929705,0.07415030600505235,-0.0018605568631535618,0.0243258711483616,0.02812010137715837,0.010317458118870082,-0.010167870216238217,0.047825240893476395,0.021493753876554056,-0.022545239683956275,0.02369882565830439,-0.008851684237251689,-0.009538312353128298,0.02785701239313121,0.004773282116142974,-0.0064430555106471665,0.0014179613545080016,0.00868019836859002,-0.005309031422358057,-0.02261420705452233,-0.020125612954038363,-0.03668721117164653,-0.020381881702844495,-0.028517118492540128,-0.002822017902718521,0.0007675034501830602,-0.026475709128005676,0.01421868709655083,-0.021358508774373508,0.06853166199398719,-0.013734437881097739,-0.02323838209180895,-0.004374650803560698,-0.004692924952598043,-0.007462697411917407,-0.005329885694246084,0.04465264403074343,-0.01369802209649773,-0.0065869328697374385,-0.006097539534114738,0.005143678439862853,-0.013924054426359689
2022-02-07,0.027088575514746305,-0.004243789215458982,0.007560294502795717,0.006606394464367504,0.022568958220045232,,0.0018759745778114123,0.010810030235440138,0.009642044072926681,0.011192951916562999,0.023364289073102507,0.009267961104618472,0.02191785168631588,0.007790522619939733,0.02138706670598589,-0.0010225124934612473,0.003108567301957854,-0.0001149726698232989,0.04147335626414694,0.008798984001043397,0.012093191256067115,0.010926533221624624,-0.011049888986889744,0.009478813889650599,0.013280028346725814,-0.02897249648203193,0.007380870367192038,0.01853430879628082,0.017837592661700485,0.00896633336826147,0.02327696356955755,-0.016009563444391972,0.0034853091912678824,-0.052739441023305744,0.0022988156247953917,0.004866300752945918,-0.037743415585495654,0.013782765788366458,0.015658970090116964,0.012217614450618308,0.017778027459024237,0.007555145067104974,-0.014213945690260077,0.016713530868543103,-0.012502691765858387,0.02519495861260923,-0.005400060928202777,0.022697006075741655,0.031149361201685544,-0.003708580927828109,0.006749871777509853
2022-02-08,0.04713641335896457,0.018298497618305376,0.006584955502285439,0.016399748883408893,-0.012052623729254641,,0.021782653816836195,0.03210790671394115,0.02571165099574224,0.02320690152451177,0.041036816966469436,0.0191874838849988,0.02829802388999081,0.03330155777368993,0.004708000262028111,0.04598511685000978,0.03895816484563852,0.02620834890263879,0.029634617616308923,0.04817125856300253,0.0,0.009435036626616267,-0.009208907767046304,0.009389683554328725,0.017389206149243996,0.0014215237642636325,-0.019595819844531626,0.034916448850107695,0.019874894756404138,0.02169616770562577,-0.0017129769675903184,-0.004689864304713964,0.02938511900310048,-0.021254940893425278,-0.013097250656097792,0.006049362419906501,-0.00951715716432755,0.038050125954428804,0.07197008337939181,0.02310683460967522,0.0089196886959515,-0.000117559955630675,0.02889014715547622,0.01540299551144031,0.02300187822381705,0.02083417478238167,0.0034279318314380802,-0.024437650553525536,-0.024233803239907203,0.008366113466633962,0.0001289410478859665
2022-02-09,0.01697839854640537,0.008259360497198998,-0.09580899664269404,0.004739018543737483,0.10924025594627818,,-0.0013886979453969772,0.012295407254595325,0.0777277557983701,0.021849563914500214,-0.0015476200818709263,0.03643224460426753,0.022598271564111316,0.02160060345132253,0.01070011780072111,-0.008832165798290215,0.00891548990516533,-0.001008375807872497,0.009811227337706008,0.002501271225829882,-0.014435642282207617,0.02978569784351137,0.010874270031344224,0.03489793928528721,0.014988954655572595,0.015609274305385945,0.016185413915629887,0.0025915441696100494,0.02987945623159549,0.014370957895271985,0.011175568977196626,0.018525169830103216,0.021013032570756263,0.052291896994736575,0.046590566543665446,0.011991051874795211,0.02204031429415565,0.03241178694350433,0.021669139775602808,0.018225089776341186,-0.021845124234249447,0.016679662941398554,0.09470823272304607,0.021528240693345246,0.01521931258607001,-0.01606087914633439,0.01277223488757162,0.022054629146547988,0.03523230413772804,0.014412842079265076,0.0170244779508284
2022-02-10,0.02329544572293074,-0.023881500985006632,-0.042798354556961016,0.013801147809835435,-0.017958450835599216,,-0.013654506185153181,-0.004541934422916505,-0.0006181649949587031,0.00679314565343847,0.01384275630320464,-0.0026211731280345596,0.004054453012489301,0.0099667914051762,-0.0022511203292086,-0.0014797964768020755,0.005016844332068948,0.008816506713788197,-0.004516227308256404,0.0036021919705930827,-0.010372514449624504,-0.006244508385299774,0.02977947367675693,0.019218410452665726,0.03190656177953821,-0.021213407783124083,-0.005755272198955552,-0.023129790622236523,0.023037253322690576,-0.01812162302625442,0.005822283997739763,-0.018471907294614454,-0.0028395031863746034,-0.017084610439574988,-0.050864854777316726,0.007125520069591218,-0.03240484870460136,0.007062219833013472,0.005984283930671075,0.01402885420357669,-0.007490732318347071,-0.008130126083250033,0.01850254498976056,0.0015201251244363334,0.03140283497788099,0.009478702874565564,-0.021509886146687585,-0.008901141224217923,-0.024658786065221427,-0.01828182448505622,-0.002072542143486622
