date,ticker,close
2020-02-17,DBK.DE,8.82589340209961
2020-02-18,DBK.DE,8.632146835327148
2020-02-19,DBK.DE,8.572465896606445
2020-02-20,DBK.DE,8.53354263305664
2020-02-21,DBK.DE,8.237732887268066
2020-02-24,DBK.DE,7.732604026794434
2020-02-25,DBK.DE,7.586429119110107
2020-02-26,DBK.DE,7.6634087562561035
2020-02-27,DBK.DE,7.173849105834961
2020-02-28,DBK.DE,6.814898490905762
2020-03-02,DBK.DE,6.545034885406494
2020-03-03,DBK.DE,6.349557876586914
2020-03-04,DBK.DE,6.28468656539917
2020-03-05,DBK.DE,6.0918049812316895
2020-03-06,DBK.DE,5.860864639282227
2020-03-09,DBK.DE,5.063385486602783
2020-03-10,DBK.DE,5.087603569030762
2020-03-11,DBK.DE,5.165449142456055
2020-03-12,DBK.DE,4.213144302368164
2020-03-13,DBK.DE,4.415542125701904
2020-03-16,DBK.DE,4.243417739868164
2020-03-17,DBK.DE,4.451869487762451
2020-03-18,DBK.DE,4.44927453994751
2020-03-19,DBK.DE,4.73211145401001
2020-03-20,DBK.DE,4.778818607330322
2020-03-23,DBK.DE,4.766709327697754
2020-03-24,DBK.DE,5.3548712730407715
2020-03-25,DBK.DE,5.564188003540039
2020-03-26,DBK.DE,5.48201847076416
2020-03-27,DBK.DE,5.1005778312683105
2020-03-30,DBK.DE,5.037437438964844
2020-03-31,DBK.DE,5.162853717803955
2020-04-01,DBK.DE,4.841959476470947
2020-04-02,DBK.DE,4.760654926300049
2020-04-03,DBK.DE,4.69318962097168
2020-04-06,DBK.DE,5.091928482055664
2020-04-07,DBK.DE,5.36698055267334
2020-04-08,DBK.DE,5.21475076675415
2020-04-09,DBK.DE,5.292595863342285
2020-04-14,DBK.DE,5.37044095993042
2020-04-15,DBK.DE,4.871367931365967
2020-04-16,DBK.DE,4.95007848739624
2020-04-17,DBK.DE,5.164584159851074
2020-04-20,DBK.DE,5.110092639923096
2020-04-21,DBK.DE,4.806497573852539
2020-04-22,DBK.DE,4.886071681976318
2020-04-23,DBK.DE,5.0564656257629395
2020-04-24,DBK.DE,4.714813232421875
2020-04-27,DBK.DE,5.3124895095825195
2020-04-28,DBK.DE,5.527860164642334
2020-04-29,DBK.DE,6.188677787780762
2020-04-30,DBK.DE,5.862593650817871
2020-05-04,DBK.DE,5.558133602142334
2020-05-05,DBK.DE,5.662791728973389
2020-05-06,DBK.DE,5.483748912811279
2020-05-07,DBK.DE,5.669711112976074
2020-05-08,DBK.DE,5.654142379760742
2020-05-11,DBK.DE,5.505371570587158
2020-05-12,DBK.DE,5.627329349517822
2020-05-13,DBK.DE,5.270107269287109
2020-05-14,DBK.DE,5.232914447784424
2020-05-15,DBK.DE,5.138635635375977
2020-05-18,DBK.DE,5.670576095581055
2020-05-19,DBK.DE,5.69566011428833
2020-05-20,DBK.DE,5.9283294677734375
2020-05-21,DBK.DE,5.808102607727051
2020-05-22,DBK.DE,5.787343978881836
2020-05-25,DBK.DE,5.9681172370910645
2020-05-26,DBK.DE,6.490543842315674
2020-05-27,DBK.DE,6.735323429107666
2020-05-28,DBK.DE,6.772515773773193
2020-05-29,DBK.DE,6.513897895812988
2020-06-02,DBK.DE,6.872849464416504
2020-06-03,DBK.DE,7.051892280578613
2020-06-04,DBK.DE,7.194608211517334
2020-06-05,DBK.DE,7.532801151275635
2020-06-08,DBK.DE,7.819098472595215
2020-06-09,DBK.DE,7.4592814445495605
2020-06-10,DBK.DE,7.563939571380615
2020-06-11,DBK.DE,7.035459041595459
2020-06-12,DBK.DE,7.160011291503906
2020-06-15,DBK.DE,7.1357927322387695
2020-06-16,DBK.DE,7.334729194641113
2020-06-17,DBK.DE,7.296672344207764
2020-06-18,DBK.DE,7.147036075592041
2020-06-19,DBK.DE,7.215367794036865
2020-06-22,DBK.DE,7.183364391326904
2020-06-23,DBK.DE,7.398735046386719
2020-06-24,DBK.DE,7.025079250335693
2020-06-25,DBK.DE,7.255154609680176
2020-06-26,DBK.DE,7.0345940589904785
2020-06-29,DBK.DE,7.291482925415039
2020-06-30,DBK.DE,7.320889472961426
2020-07-01,DBK.DE,7.219691753387451
2020-07-02,DBK.DE,7.397870063781738
2020-07-03,DBK.DE,7.332135200500488
2020-07-06,DBK.DE,7.618431091308594
2020-07-07,DBK.DE,7.6158366203308105
2020-07-08,DBK.DE,7.533666610717773
2020-07-09,DBK.DE,7.450631618499756
2020-07-10,DBK.DE,7.633135795593262
2020-07-13,DBK.DE,7.568264961242676
2020-07-14,DBK.DE,7.551830291748047
2020-07-15,DBK.DE,7.65735387802124
2020-07-16,DBK.DE,7.627945899963379
2020-07-17,DBK.DE,7.559615612030029
2020-07-20,DBK.DE,7.677248001098633
2020-07-21,DBK.DE,7.349433898925781
2020-07-22,DBK.DE,7.3477044105529785
2020-07-23,DBK.DE,7.214502334594727
2020-07-24,DBK.DE,7.1556854248046875
2020-07-27,DBK.DE,6.9939422607421875
2020-07-28,DBK.DE,6.919556140899658
2020-07-29,DBK.DE,6.746567726135254
2020-07-30,DBK.DE,6.547630310058594
2020-07-31,DBK.DE,6.565793991088867
2020-08-03,DBK.DE,6.775110721588135
2020-08-04,DBK.DE,6.763000965118408
2020-08-05,DBK.DE,6.799328804016113
2020-08-06,DBK.DE,6.705914497375488
2020-08-07,DBK.DE,6.686886310577393
2020-08-10,DBK.DE,6.928205966949463
2020-08-11,DBK.DE,7.12454891204834
2020-08-12,DBK.DE,7.144442558288574
2020-08-13,DBK.DE,6.982697486877441
2020-08-14,DBK.DE,6.979237079620361
2020-08-17,DBK.DE,6.8875532150268555
2020-08-18,DBK.DE,6.848630905151367
2020-08-19,DBK.DE,7.0294036865234375
2020-08-20,DBK.DE,6.815763473510742
2020-08-21,DBK.DE,6.737917900085449
2020-08-24,DBK.DE,7.036324501037598
2020-08-25,DBK.DE,7.054487705230713
2020-08-26,DBK.DE,7.178174018859863
2020-08-27,DBK.DE,7.1626057624816895
2020-08-28,DBK.DE,7.161740779876709
2020-08-31,DBK.DE,6.941179275512695
2020-09-01,DBK.DE,6.8858232498168945
2020-09-02,DBK.DE,6.8304667472839355
2020-09-03,DBK.DE,6.818357467651367
2020-09-04,DBK.DE,7.037188529968262
2020-09-07,DBK.DE,6.9757771492004395
2020-09-08,DBK.DE,6.803653717041016
2020-09-09,DBK.DE,6.929935932159424
2020-09-10,DBK.DE,6.915231227874756
2020-09-11,DBK.DE,6.756946086883545
2020-09-14,DBK.DE,6.833927154541016
2020-09-15,DBK.DE,6.67045259475708
2020-09-16,DBK.DE,6.803653717041016
2020-09-17,DBK.DE,6.730134010314941
2020-09-18,DBK.DE,6.635854721069336
2020-09-21,DBK.DE,6.054611682891846
2020-09-22,DBK.DE,5.997525215148926
2020-09-23,DBK.DE,6.01655387878418
2020-09-24,DBK.DE,6.008769989013672
2020-09-25,DBK.DE,5.859134674072266
2020-09-28,DBK.DE,6.289876461029053
2020-09-29,DBK.DE,6.118617534637451
2020-09-30,DBK.DE,6.218951225280762
2020-10-01,DBK.DE,6.141105651855469
2020-10-02,DBK.DE,6.224140644073486
2020-10-05,DBK.DE,6.365991592407227
2020-10-06,DBK.DE,6.729269027709961
2020-10-07,DBK.DE,6.746567726135254
2020-10-08,DBK.DE,6.857280254364014
2020-10-09,DBK.DE,6.783760070800781
2020-10-12,DBK.DE,6.798463821411133
2020-10-13,DBK.DE,6.734457492828369
2020-10-14,DBK.DE,6.694670677185059
2020-10-15,DBK.DE,6.610771179199219
2020-10-16,DBK.DE,6.802788734436035
2020-10-19,DBK.DE,6.919556140899658
2020-10-20,DBK.DE,7.04929780960083
2020-10-21,DBK.DE,6.88063383102417
2020-10-22,DBK.DE,6.882363796234131
2020-10-23,DBK.DE,7.023348808288574
2020-10-26,DBK.DE,6.954154014587402
2020-10-27,DBK.DE,6.841711521148682
2020-10-28,DBK.DE,6.711103916168213
2020-10-29,DBK.DE,6.8192219734191895
2020-10-30,DBK.DE,6.833927154541016
2020-11-02,DBK.DE,7.175579071044922
2020-11-03,DBK.DE,7.34337854385376
2020-11-04,DBK.DE,7.402195453643799
2020-11-05,DBK.DE,7.38662576675415
2020-11-06,DBK.DE,7.371922016143799
2020-11-09,DBK.DE,7.6884918212890625
2020-11-10,DBK.DE,7.838991641998291
2020-11-11,DBK.DE,7.733468532562256
2020-11-12,DBK.DE,7.7040605545043945
2020-11-13,DBK.DE,7.781039714813232
2020-11-16,DBK.DE,7.885699272155762
2020-11-17,DBK.DE,7.902132511138916
2020-11-18,DBK.DE,7.877050399780273
2020-11-19,DBK.DE,7.776717185974121
2020-11-20,DBK.DE,7.749902725219727
2020-11-23,DBK.DE,8.02149486541748
2020-11-24,DBK.DE,8.32336139678955
2020-11-25,DBK.DE,8.219568252563477
2020-11-26,DBK.DE,8.145182609558105
2020-11-27,DBK.DE,8.203133583068848
2020-11-30,DBK.DE,8.081177711486816
2020-12-01,DBK.DE,8.255895614624023
2020-12-02,DBK.DE,8.242920875549316
2020-12-03,DBK.DE,8.434075355529785
2020-12-04,DBK.DE,8.426288604736328
2020-12-07,DBK.DE,8.28011417388916
2020-12-08,DBK.DE,8.178050994873047
2020-12-09,DBK.DE,8.046579360961914
2020-12-10,DBK.DE,7.877050399780273
2020-12-11,DBK.DE,7.626215934753418
2020-12-14,DBK.DE,7.607186794281006
2020-12-15,DBK.DE,7.714440822601318
2020-12-16,DBK.DE,7.7585530281066895
2020-12-17,DBK.DE,7.8684000968933105
2020-12-18,DBK.DE,7.810449123382568
2020-12-21,DBK.DE,7.465335845947266
2020-12-22,DBK.DE,7.599402904510498
2020-12-23,DBK.DE,7.769797325134277
2020-12-28,DBK.DE,7.973058700561523
2020-12-29,DBK.DE,7.736063480377197
2020-12-30,DBK.DE,7.740388870239258
2021-01-04,DBK.DE,7.603728771209717
2021-01-05,DBK.DE,7.654758930206299
2021-01-06,DBK.DE,8.113180160522461
2021-01-07,DBK.DE,8.288763999938965
2021-01-08,DBK.DE,8.233407020568848
2021-01-11,DBK.DE,8.23686695098877
2021-01-12,DBK.DE,8.364013671875
2021-01-13,DBK.DE,8.294817924499512
2021-01-14,DBK.DE,8.64598560333252
2021-01-15,DBK.DE,8.326820373535156
2021-01-18,DBK.DE,8.37439250946045
2021-01-19,DBK.DE,8.03879451751709
2021-01-20,DBK.DE,7.9479756355285645
2021-01-21,DBK.DE,7.922892093658447
2021-01-22,DBK.DE,7.698006629943848
2021-01-25,DBK.DE,7.445441722869873
2021-01-26,DBK.DE,7.586429119110107
2021-01-27,DBK.DE,7.412574768066406
2021-01-28,DBK.DE,7.488689422607422
2021-01-29,DBK.DE,7.238720893859863
2021-02-01,DBK.DE,7.36240816116333
2021-02-02,DBK.DE,7.481769561767578
2021-02-03,DBK.DE,7.550964832305908
2021-02-04,DBK.DE,7.530207633972168
2021-02-05,DBK.DE,7.421224117279053
2021-02-08,DBK.DE,7.564805030822754
2021-02-09,DBK.DE,7.4757161140441895
2021-02-10,DBK.DE,7.586429119110107
2021-02-11,DBK.DE,7.622755527496338
2021-02-12,DBK.DE,7.7672014236450195
2021-02-15,DBK.DE,7.937596797943115
2021-02-16,DBK.DE,8.072526931762695
2021-02-17,DBK.DE,8.061283111572266
2021-02-18,DBK.DE,7.957488059997559
2021-02-19,DBK.DE,8.26887035369873
2021-02-22,DBK.DE,8.47732162475586
2021-02-23,DBK.DE,8.588899612426758
2021-02-24,DBK.DE,8.810325622558594
2021-02-25,DBK.DE,9.154572486877441
2021-02-26,DBK.DE,8.834542274475098
2021-03-01,DBK.DE,9.017910957336426
2021-03-02,DBK.DE,9.052510261535645
2021-03-03,DBK.DE,9.26009750366211
2021-03-04,DBK.DE,8.953906059265137
2021-03-05,DBK.DE,9.144193649291992
2021-03-08,DBK.DE,9.535148620605469
2021-03-09,DBK.DE,9.26009750366211
2021-03-10,DBK.DE,9.2376070022583
2021-03-11,DBK.DE,9.088837623596191
2021-03-12,DBK.DE,9.216848373413086
2021-03-15,DBK.DE,9.047319412231445
2021-03-16,DBK.DE,8.99542236328125
2021-03-17,DBK.DE,9.083647727966309
2021-03-18,DBK.DE,9.528228759765625
2021-03-19,DBK.DE,9.166682243347168
2021-03-22,DBK.DE,9.102676391601562
2021-03-23,DBK.DE,9.080187797546387
2021-03-24,DBK.DE,9.180521965026855
2021-03-25,DBK.DE,9.040400505065918
2021-03-26,DBK.DE,9.07326889038086
2021-03-29,DBK.DE,8.77226734161377
2021-03-30,DBK.DE,8.908928871154785
2021-03-31,DBK.DE,8.812055587768555
2021-04-01,DBK.DE,8.881250381469727
2021-04-06,DBK.DE,8.943527221679688
2021-04-07,DBK.DE,9.054240226745605
2021-04-08,DBK.DE,8.945257186889648
2021-04-09,DBK.DE,8.943527221679688
2021-04-12,DBK.DE,8.969475746154785
2021-04-13,DBK.DE,8.884710311889648
2021-04-14,DBK.DE,9.002342224121094
2021-04-15,DBK.DE,8.832813262939453
2021-04-16,DBK.DE,9.03175163269043
2021-04-19,DBK.DE,8.991963386535645
2021-04-20,DBK.DE,8.619173049926758
2021-04-21,DBK.DE,8.52056884765625
2021-04-22,DBK.DE,8.468670845031738
2021-04-23,DBK.DE,8.498945236206055
2021-04-26,DBK.DE,8.72037124633789
2021-04-27,DBK.DE,8.810325622558594
2021-04-28,DBK.DE,9.753113746643066
2021-04-29,DBK.DE,10.050655364990234
2021-04-30,DBK.DE,10.038545608520508
2021-05-03,DBK.DE,9.85690689086914
2021-05-04,DBK.DE,9.548988342285156
2021-05-05,DBK.DE,9.79117202758789
2021-05-06,DBK.DE,9.839609146118164
2021-05-07,DBK.DE,9.933023452758789
2021-05-10,DBK.DE,10.003948211669922
2021-05-11,DBK.DE,9.798091888427734
2021-05-12,DBK.DE,10.028167724609375
2021-05-13,DBK.DE,10.022976875305176
2021-05-14,DBK.DE,10.185587882995605
2021-05-17,DBK.DE,10.112931251525879
2021-05-18,DBK.DE,10.175207138061523
2021-05-19,DBK.DE,10.050655364990234
2021-05-20,DBK.DE,10.163098335266113
2021-05-21,DBK.DE,10.401822090148926
2021-05-25,DBK.DE,10.612869262695312
2021-05-26,DBK.DE,10.490046501159668
2021-05-27,DBK.DE,10.595569610595703
2021-05-28,DBK.DE,10.68033504486084
2021-05-31,DBK.DE,10.545403480529785
2021-06-01,DBK.DE,10.772019386291504
2021-06-02,DBK.DE,10.770288467407227
2021-06-03,DBK.DE,10.842945098876953
2021-06-04,DBK.DE,10.7028226852417
2021-06-07,DBK.DE,10.701094627380371
2021-06-08,DBK.DE,10.623248100280762
2021-06-09,DBK.DE,10.394903182983398
2021-06-10,DBK.DE,10.289379119873047
2021-06-11,DBK.DE,10.11466121673584
2021-06-14,DBK.DE,10.005678176879883
2021-06-15,DBK.DE,10.026436805725098
2021-06-16,DBK.DE,9.794631958007812
2021-06-17,DBK.DE,9.810200691223145
2021-06-18,DBK.DE,9.478062629699707
2021-06-21,DBK.DE,9.524768829345703
2021-06-22,DBK.DE,9.441734313964844
2021-06-23,DBK.DE,9.375999450683594
2021-06-24,DBK.DE,9.521309852600098
2021-06-25,DBK.DE,9.604344367980957
2021-06-28,DBK.DE,9.436545372009277
2021-06-29,DBK.DE,9.58012580871582
2021-06-30,DBK.DE,9.502281188964844
2021-07-01,DBK.DE,9.60953426361084
2021-07-02,DBK.DE,9.443464279174805
2021-07-05,DBK.DE,9.581855773925781
2021-07-06,DBK.DE,9.185710906982422
2021-07-07,DBK.DE,9.094026565551758
2021-07-08,DBK.DE,8.810325622558594
2021-07-09,DBK.DE,9.081917762756348
2021-07-12,DBK.DE,9.163222312927246
2021-07-13,DBK.DE,8.98331356048584
2021-07-14,DBK.DE,9.000612258911133
2021-07-15,DBK.DE,9.004072189331055
2021-07-16,DBK.DE,8.818973541259766
2021-07-19,DBK.DE,8.545653343200684
2021-07-20,DBK.DE,8.709990501403809
2021-07-21,DBK.DE,9.081917762756348
2021-07-22,DBK.DE,9.01445198059082
2021-07-23,DBK.DE,9.137272834777832
2021-07-26,DBK.DE,9.21857738494873
2021-07-27,DBK.DE,9.185710906982422
2021-07-28,DBK.DE,9.081917762756348
2021-07-29,DBK.DE,9.356968879699707
2021-07-30,DBK.DE,9.21857738494873
2021-08-02,DBK.DE,9.097487449645996
2021-08-03,DBK.DE,9.057699203491211
2021-08-04,DBK.DE,9.081917762756348
2021-08-05,DBK.DE,9.196090698242188
2021-08-06,DBK.DE,9.32756233215332
2021-08-09,DBK.DE,9.431355476379395
2021-08-10,DBK.DE,9.42443561553955
2021-08-11,DBK.DE,9.48325252532959
2021-08-12,DBK.DE,9.415785789489746
2021-08-13,DBK.DE,9.491901397705078
2021-08-16,DBK.DE,9.343131065368652
2021-08-17,DBK.DE,9.242796897888184
2021-08-18,DBK.DE,9.329291343688965
2021-08-19,DBK.DE,9.07326889038086
2021-08-20,DBK.DE,9.047319412231445
2021-08-23,DBK.DE,9.076728820800781
2021-08-24,DBK.DE,9.208200454711914
2021-08-25,DBK.DE,9.356968879699707
2021-08-26,DBK.DE,9.144193649291992
2021-08-27,DBK.DE,9.100946426391602
2021-08-30,DBK.DE,9.036940574645996
2021-08-31,DBK.DE,9.106135368347168
2021-09-01,DBK.DE,9.14073371887207
2021-09-02,DBK.DE,9.135543823242188
2021-09-03,DBK.DE,9.118245124816895
2021-09-06,DBK.DE,9.308533668518066
2021-09-07,DBK.DE,9.400217056274414
2021-09-08,DBK.DE,9.35177993774414
2021-09-09,DBK.DE,9.3794584274292
2021-09-10,DBK.DE,9.35177993774414
2021-09-13,DBK.DE,9.559366226196289
2021-09-14,DBK.DE,9.48325252532959
2021-09-15,DBK.DE,9.523038864135742
2021-09-16,DBK.DE,9.592235565185547
2021-09-17,DBK.DE,9.564556121826172
2021-09-20,DBK.DE,8.832813262939453
2021-09-21,DBK.DE,8.735940933227539
2021-09-22,DBK.DE,9.07326889038086
2021-09-23,DBK.DE,9.216848373413086
2021-09-24,DBK.DE,9.365620613098145
2021-09-27,DBK.DE,9.602614402770996
2021-09-28,DBK.DE,9.440004348754883
2021-09-29,DBK.DE,9.512660026550293
2021-09-30,DBK.DE,9.547258377075195
2021-10-01,DBK.DE,9.341401100158691
2021-10-04,DBK.DE,9.220307350158691
2021-10-05,DBK.DE,9.5507173538208
2021-10-06,DBK.DE,9.450383186340332
2021-10-07,DBK.DE,9.85690689086914
2021-10-08,DBK.DE,9.89842700958252
2021-10-11,DBK.DE,9.960700988769531
2021-10-12,DBK.DE,9.894966125488281
2021-10-13,DBK.DE,9.472872734069824
2021-10-14,DBK.DE,9.568016052246094
2021-10-15,DBK.DE,9.870746612548828
2021-10-18,DBK.DE,9.894966125488281
2021-10-19,DBK.DE,9.860366821289062
2021-10-20,DBK.DE,9.941673278808594
2021-10-21,DBK.DE,10.010869026184082
2021-10-22,DBK.DE,10.048924446105957
2021-10-25,DBK.DE,10.073144912719727
2021-10-26,DBK.DE,10.294569969177246
2021-10-27,DBK.DE,9.581855773925781
2021-10-28,DBK.DE,9.58012580871582
2021-10-29,DBK.DE,9.640671730041504
2021-11-01,DBK.DE,9.773873329162598
2021-11-02,DBK.DE,9.811930656433105
2021-11-03,DBK.DE,9.945133209228516
2021-11-04,DBK.DE,9.573205947875977
2021-11-05,DBK.DE,9.647591590881348
2021-11-08,DBK.DE,9.677000045776367
2021-11-09,DBK.DE,9.507469177246094
2021-11-10,DBK.DE,9.597424507141113
2021-11-11,DBK.DE,9.654510498046875
2021-11-12,DBK.DE,9.645861625671387
2021-11-15,DBK.DE,9.689107894897461
2021-11-16,DBK.DE,9.720247268676758
2021-11-17,DBK.DE,9.893235206604004
2021-11-18,DBK.DE,9.846528053283691
2021-11-19,DBK.DE,9.362159729003906
2021-11-22,DBK.DE,9.396757125854492
2021-11-23,DBK.DE,9.670079231262207
2021-11-24,DBK.DE,9.90361499786377
2021-11-25,DBK.DE,10.00740909576416
2021-11-26,DBK.DE,9.25490665435791
2021-11-29,DBK.DE,9.235877990722656
