LEI_Code,NSA,Period,Item,Label,ASSETS_FV,ASSETS_Stages,Exposure,Financial_instruments,Amount,Fin_end_year,n_quarters,footnote
529900H2MBEC07BLTB26,PT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,9.78647633,0,3,
529900H2MBEC07BLTB26,PT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,9.78647633,0,3,
529900H2MBEC07BLTB26,PT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,135.15453589,0,3,
529900H2MBEC07BLTB26,PT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,16245.13079305,0,3,
529900H2MBEC07BLTB26,PT,201912,2021201,Financial liabilities held for trading,0,0,0,0,0.30264703,0,4,
529900H2MBEC07BLTB26,PT,201912,2021202,Trading financial liabilities1,0,0,0,0,0,0,4,
529900H2MBEC07BLTB26,PT,201912,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,0,0,4,
529900H2MBEC07BLTB26,PT,201912,2021204,Financial liabilities measured at amortised cost,0,0,0,0,16406.75278368,0,4,
529900H2MBEC07BLTB26,PT,201912,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,4,
529900H2MBEC07BLTB26,PT,201912,2021209,Tax liabilities,0,0,0,0,7.33789483,0,4,
529900H2MBEC07BLTB26,PT,201912,2021211,Other liabilities,0,0,0,0,224.33897784,0,4,
529900H2MBEC07BLTB26,PT,201912,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,0,0,4,
529900H2MBEC07BLTB26,PT,201912,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,4,
529900H2MBEC07BLTB26,PT,201912,2021214,TOTAL LIABILITIES,0,0,0,0,16801.14489517,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,138.95782661,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,934.80711217,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,0,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,291.92667434,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,173.11275951,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,79.05963558,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,7.46359683,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,332.47962811,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,95.55457641,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,2996.93823689,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,2162.4553222,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,11626.45879494,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,4041.39439158,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,9.81222976,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,9.81222976,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,135.27047189,0,4,
529900H2MBEC07BLTB26,PT,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,16545.71061029,0,4,
529900H2MBEC07BLTB26,PT,201909,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,9.83196308,0,3,
529900H2MBEC07BLTB26,PT,201909,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,16.16473057,0,3,
529900H2MBEC07BLTB26,PT,201909,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,7.92779013,0,3,
529900H2MBEC07BLTB26,PT,201909,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,2.12205991,0,3,
529900H2MBEC07BLTB26,PT,201912,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,12.77833032,0,4,
529900H2MBEC07BLTB26,PT,201912,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,16.2592196,0,4,
529900H2MBEC07BLTB26,PT,201912,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,4.47932615,0,4,
529900H2MBEC07BLTB26,PT,201912,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,4.37663399,0,4,
529900HEKOENJHPNN480,FI,201909,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,4643.43137708,0,3,
529900HEKOENJHPNN480,FI,201912,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,5017.23776563,0,4,
529900HEKOENJHPNN480,FI,201909,2021201,Financial liabilities held for trading,0,0,0,0,1025.54250931,0,3,
529900HEKOENJHPNN480,FI,201909,2021202,Trading financial liabilities1,0,0,0,0,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,12900.53929971,0,3,
529900HEKOENJHPNN480,FI,201909,2021204,Financial liabilities measured at amortised cost,0,0,0,0,23016.38517478,0,3,
529900HEKOENJHPNN480,FI,201909,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021209,Tax liabilities,0,0,0,0,239.53763706,0,3,
529900HEKOENJHPNN480,FI,201909,2021211,Other liabilities,0,0,0,0,29.35971372,0,3,
529900HEKOENJHPNN480,FI,201909,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021214,TOTAL LIABILITIES,0,0,0,0,38152.5982969,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,1966.77364501,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,0.73564236,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,0.73564236,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,1530.43164455,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,4171.87463512,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,30213.88255246,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,0,0,3,
529900HEKOENJHPNN480,FI,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,37883.6981195,0,3,
529900HEKOENJHPNN480,FI,201912,2021201,Financial liabilities held for trading,0,0,0,0,928.62526821,0,4,
529900HEKOENJHPNN480,FI,201912,2021202,Trading financial liabilities1,0,0,0,0,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,12983.23714849,0,4,
529900HEKOENJHPNN480,FI,201912,2021204,Financial liabilities measured at amortised cost,0,0,0,0,22300.02064118,0,4,
529900HEKOENJHPNN480,FI,201912,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021209,Tax liabilities,0,0,0,0,256.2414489,0,4,
529900HEKOENJHPNN480,FI,201912,2021211,Other liabilities,0,0,0,0,36.51638047,0,4,
529900HEKOENJHPNN480,FI,201912,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021214,TOTAL LIABILITIES,0,0,0,0,37339.4363025,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,1763.416586,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,0.91440023,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,0.91440023,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,1150.69526983,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,4023.24618278,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,30108.40193683,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,0,0,4,
529900HEKOENJHPNN480,FI,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,37046.67437567,0,4,
529900HEKOENJHPNN480,FI,201909,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,78.843736,0,3,
529900HEKOENJHPNN480,FI,201909,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,0.114155,0,3,
529900HEKOENJHPNN480,FI,201909,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,500.76416609,0,3,
529900HEKOENJHPNN480,FI,201909,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,-546.929828,0,3,
529900HEKOENJHPNN480,FI,201912,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,103.17393,0,4,
529900HEKOENJHPNN480,FI,201912,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,0.114155,0,4,
529900HEKOENJHPNN480,FI,201912,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,588.134651,0,4,
529900HEKOENJHPNN480,FI,201912,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,-622.935595,0,4,
529900HNOAA1KXQJUQ27,DE,201909,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,76544.01981869,0,3,
529900HNOAA1KXQJUQ27,DE,201912,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,63603.47860433,0,4,
529900HNOAA1KXQJUQ27,DE,201909,2021201,Financial liabilities held for trading,0,0,0,0,64963.49383969,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021202,Trading financial liabilities1,0,0,0,0,0,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,31472.52425111,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021204,Financial liabilities measured at amortised cost,0,0,0,0,344875.51614237,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021209,Tax liabilities,0,0,0,0,338.92486283,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021211,Other liabilities,0,0,0,0,2041.37882527,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,8.97345457,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021214,TOTAL LIABILITIES,0,0,0,0,448801.45260077,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,25586.9984579,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,96.54900605,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,2665.57539975,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,13179.25284624,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,288.74186122,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,48557.79117491,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,844.70166272,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,105264.91115836,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,47646.33062873,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,59311.26535993,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,25842.6150585,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,8135.12589022,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,5565.95813074,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,66387.8053487,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,2137.56243519,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,113159.28498696,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,1762.29055719,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,455.4965286,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,442800.05615762,0,3,
529900HNOAA1KXQJUQ27,DE,201912,2021201,Financial liabilities held for trading,0,0,0,0,51780.29516815,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021202,Trading financial liabilities1,0,0,0,0,0,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,31338.18218315,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021204,Financial liabilities measured at amortised cost,0,0,0,0,333912.44869826,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021209,Tax liabilities,0,0,0,0,236.04241914,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021211,Other liabilities,0,0,0,0,2372.97537994,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,1.39739693,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021214,TOTAL LIABILITIES,0,0,0,0,424631.20856165,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,20225.51219007,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,106.69060472,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,1021.43527375,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,11680.60009372,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,16.7436223,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,47692.80329612,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,1031.55853219,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,96810.77782384,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,46920.51021051,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,55616.06232687,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,22655.92382342,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,8580.78833536,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,5921.99803865,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,67152.45624668,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,2123.67763531,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,108994.43399932,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,1409.91584132,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,455.42903575,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,418336.9892262,0,4,
529900HNOAA1KXQJUQ27,DE,201909,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,2349.07222007,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,75.1660852,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,284.0105462,0,3,
529900HNOAA1KXQJUQ27,DE,201909,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,25.52217831,0,3,
529900HNOAA1KXQJUQ27,DE,201912,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,3136.67076878,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,55.33685085,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,312.1975801,0,4,
529900HNOAA1KXQJUQ27,DE,201912,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,133.91836618,0,4,
529900IZ8TASAYR3A694,AT,201909,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,1922.18174165,0,3,
529900IZ8TASAYR3A694,AT,201912,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,2408.64381897,0,4,
529900IZ8TASAYR3A694,AT,201909,2021201,Financial liabilities held for trading,0,0,0,0,18.94804111,0,3,
529900IZ8TASAYR3A694,AT,201909,2021202,Trading financial liabilities1,0,0,0,0,0,0,3,
529900IZ8TASAYR3A694,AT,201909,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,0,0,3,
529900IZ8TASAYR3A694,AT,201909,2021204,Financial liabilities measured at amortised cost,0,0,0,0,9926.33206783,0,3,
529900IZ8TASAYR3A694,AT,201909,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,3,
529900IZ8TASAYR3A694,AT,201909,2021209,Tax liabilities,0,0,0,0,2.70011763,0,3,
529900IZ8TASAYR3A694,AT,201909,2021211,Other liabilities,0,0,0,0,12.93417721,0,3,
529900IZ8TASAYR3A694,AT,201909,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,0,0,3,
529900IZ8TASAYR3A694,AT,201909,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,3,
529900IZ8TASAYR3A694,AT,201909,2021214,TOTAL LIABILITIES,0,0,0,0,10004.09361465,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,16.36734796,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,160.42831738,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,0.07088626,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,826.96574692,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,315.52820452,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,1012.8547622,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,40.26920214,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,447.5986588,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,76.45009063,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,3262.72848278,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,2312.21073873,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,3993.05156652,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,2390.43018335,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,46.60693246,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,0,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,178.94477778,0,3,
529900IZ8TASAYR3A694,AT,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,9945.54659279,0,3,
529900IZ8TASAYR3A694,AT,201912,2021201,Financial liabilities held for trading,0,0,0,0,44.59704603,0,4,
529900IZ8TASAYR3A694,AT,201912,2021202,Trading financial liabilities1,0,0,0,0,0,0,4,
529900IZ8TASAYR3A694,AT,201912,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,0,0,4,
529900IZ8TASAYR3A694,AT,201912,2021204,Financial liabilities measured at amortised cost,0,0,0,0,10480.98272172,0,4,
529900IZ8TASAYR3A694,AT,201912,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,4,
529900IZ8TASAYR3A694,AT,201912,2021209,Tax liabilities,0,0,0,0,3.56430804,0,4,
529900IZ8TASAYR3A694,AT,201912,2021211,Other liabilities,0,0,0,0,15.10182942,0,4,
